Testing Data Season,None,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
9to10,0.59091,0.5,0.71429,0.54545,0.47619,0.59091,0.54545,0.5,0.5,0.52381,0.52381,0.54545,0.59091,0.5,0.54545,0.5,0.5
10to11,0.8,0.85714,0.84615,0.85714,0.76923,0.8,0.8,0.78571,0.8,0.86667,0.72222,0.8125,0.8,0.85714,0.82353,0.78571,0.86667
11to12,0.58333,0.57692,0.56,0.56,0.66667,0.57692,0.58333,0.58333,0.66667,0.58333,0.71429,0.66667,0.57895,0.58333,0.66667,0.73333,0.66667
12to13,0.76471,0.71429,0.66667,0.66667,0.78571,0.76471,0.71429,0.66667,0.73333,0.71429,0.72727,0.71429,0.5,0.70588,0.72222,0.66667,0.76471
13to14,0.64706,0.70588,0.70588,0.64706,0.64706,0.64706,0.64706,0.66667,0.66667,0.61111,0.64706,0.70588,0.57143,0.70588,0.64706,0.64706,0.70588
14to15,0.55556,0.68421,0.625,0.7,0.77778,0.63636,0.6,0.66667,0.77778,0.77778,0.5,0.55556,0.66667,0.63636,0.66667,0.66667,0.625
15to16,0.54167,0.54167,0.47826,0.52381,0.54167,0.52174,0.56,0.5,0.5,0.56,0.5,0.6,0.56,0.54167,0.57692,0.54167,0.54167
16to17,0.64286,0.69231,0.69231,0.69231,0.69231,0.69231,0.64286,0.69231,0.64286,0.69231,0.57895,0.64286,0.625,0.64286,0.64286,0.69231,0.625
17to18,0.54545,0.44444,0.57143,0.5,0.57143,0.5,0.55556,0.625,0.44444,0.54545,0.44444,0.54545,0.5,0.44444,0.54545,0.55556,0.44444
