Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PS/G
156,Danilo Gallinari\gallida01,SF,22,DEN,14,12,30.9,3.9,9.4,0.412,1.4,3.9,0.37,2.4,5.5,0.442,0.489,5.6,7.2,0.772,0.8,4.6,5.4,1.6,0.9,0.6,1.8,1.9,14.7
187,Al Harrington\harrial01,PF,30,DEN,73,3,22.8,3.8,9.2,0.416,1.6,4.5,0.357,2.2,4.8,0.473,0.503,1.2,1.6,0.735,1,3.5,4.5,1.4,0.5,0.1,1.5,2.8,10.5
202,Nene Hilario\hilarne01,C,28,DEN,75,75,30.5,5.4,8.7,0.615,0,0.1,0.2,5.3,8.7,0.618,0.615,3.8,5.4,0.711,1.9,5.7,7.6,2,1.1,1,1.8,3.2,14.5
253,Kosta Koufos\koufoko01,C,21,DEN,11,1,8.9,1.9,3.8,0.5,0,0,,1.9,3.8,0.5,0.5,1.1,1.7,0.632,1.4,1.6,3,0,0.2,0.5,0.5,0.8,4.9
258,Ty Lawson\lawsoty01,PG,23,DEN,80,31,26.3,4.3,8.6,0.503,0.9,2.1,0.404,3.5,6.5,0.536,0.553,2.2,2.8,0.764,0.8,1.8,2.6,4.7,1,0.1,1.7,1.7,11.7
275,Kenyon Martin\martike01,PF,33,DEN,48,48,25.7,3.9,7.5,0.511,0,0.2,0.222,3.8,7.4,0.518,0.514,0.9,1.5,0.583,1.4,4.8,6.2,2.3,0.9,0.7,1.2,2.8,8.6
302,Timofey Mozgov\mozgoti01,C,24,DEN,11,0,6,1,1.9,0.524,0,0,,1,1.9,0.524,0.524,0.5,0.7,0.75,0.5,1.1,1.5,0,0.1,0.2,0.3,0.7,2.5
374,J.R. Smith\smithjr01,SF,25,DEN,79,6,24.9,4.3,9.9,0.435,1.6,4,0.39,2.7,5.9,0.466,0.514,2.1,2.8,0.738,0.6,3.5,4.1,2.2,1.2,0.2,1.3,2.2,12.3
443,Shelden Williams\willish02,PF,27,DEN,42,32,17,2,4.3,0.453,0,0,,2,4.3,0.453,0.453,0.8,1.1,0.739,1.8,3.5,5.3,0.5,0.4,0.5,0.9,2.2,4.7
73,Will Bynum\bynumwi01,PG,28,DET,61,5,18.4,3,6.7,0.448,0.3,0.8,0.32,2.7,5.8,0.466,0.468,1.7,2,0.836,0.2,1,1.2,3.2,0.9,0.1,1.4,1.9,7.9
110,Austin Daye\dayeau01,SF,22,DET,72,16,20.1,2.7,6.5,0.41,1,2.4,0.401,1.7,4.2,0.415,0.483,1.1,1.5,0.759,0.9,2.9,3.8,1.1,0.5,0.5,0.8,2.3,7.5
169,Ben Gordon\gordobe01,SG,27,DET,82,27,26,4.1,9.4,0.44,1.3,3.2,0.402,2.8,6.1,0.46,0.51,1.7,2,0.85,0.5,1.9,2.4,2.1,0.6,0.2,1.7,2.2,11.2
183,Richard Hamilton\hamilri01,SG,32,DET,55,39,27.2,5.2,12.2,0.429,1,2.6,0.382,4.2,9.6,0.442,0.47,2.7,3.1,0.849,0.4,1.9,2.3,3.1,0.7,0.1,1.6,1.7,14.1
279,Jason Maxiell\maxieja01,PF,27,DET,57,14,16.3,1.6,3.3,0.492,0,0,,1.6,3.3,0.492,0.492,0.9,1.7,0.515,1.2,1.9,3,0.3,0.4,0.4,0.8,1.6,4.2
285,Tracy McGrady*\mcgratr01,SG,31,DET,72,39,23.4,3.2,7.1,0.442,0.4,1.2,0.341,2.7,5.9,0.462,0.471,1.3,1.8,0.698,0.7,2.8,3.5,3.5,0.9,0.5,1.4,1.4,8
299,Greg Monroe\monrogr01,C,20,DET,80,48,27.8,3.8,6.9,0.551,0,0,0,3.8,6.9,0.552,0.551,1.8,2.9,0.622,3.1,4.4,7.5,1.3,1.2,0.6,1,2.5,9.4
341,Tayshaun Prince\princta01,SF,30,DET,78,78,32.8,6.1,12.8,0.473,0.4,1.3,0.347,5.6,11.6,0.486,0.49,1.5,2.2,0.702,1,3.2,4.2,2.8,0.4,0.5,1.1,1.2,14.1
386,Rodney Stuckey\stuckro01,PG,24,DET,70,54,31.2,5.2,11.8,0.439,0.4,1.3,0.289,4.8,10.5,0.457,0.455,4.7,5.4,0.866,1,2.1,3.1,5.2,1.1,0.1,2.2,2.5,15.5
387,DaJuan Summers\summeda01,SF,23,DET,22,1,9,1.3,3.1,0.406,0.4,1,0.429,0.9,2.2,0.396,0.471,0.4,0.9,0.45,0.1,0.5,0.5,0.1,0.1,0,0.6,1,3.4
411,Charlie Villanueva\villach01,PF,26,DET,76,11,21.9,4.1,9.3,0.442,1.6,4.3,0.387,2.5,5.1,0.488,0.53,1.2,1.5,0.767,0.7,3.2,3.9,0.6,0.6,0.6,0.9,2.3,11.1
417,Ben Wallace\wallabe01,C,36,DET,54,49,22.9,1.2,2.8,0.45,0,0,0.5,1.2,2.7,0.449,0.453,0.4,1.1,0.333,2.4,4.1,6.5,1.3,1,1,0.8,1.5,2.9
433,Chris Wilcox\wilcoch01,PF,28,DET,57,29,17.5,3.3,5.6,0.581,0,0,0,3.3,5.6,0.583,0.581,0.9,1.6,0.562,1.7,3.1,4.8,0.8,0.5,0.3,0.8,2.5,7.4
1,Jeff Adrien\adrieje01,PF,24,GSW,23,0,8.5,1,2.3,0.426,0,0,,1,2.3,0.426,0.426,0.5,0.8,0.579,1,1.5,2.5,0.4,0.2,0.2,0.4,1.2,2.5
12,Lou Amundson\amundlo01,PF,28,GSW,46,7,15,1.8,4,0.454,0,0,,1.8,4,0.454,0.454,0.7,1.9,0.391,1.8,2.3,4,0.4,0.3,0.7,0.5,1.9,4.3
42,Charlie Bell\bellch01,SG,31,GSW,19,0,9,0.6,2.3,0.279,0.3,1.1,0.286,0.3,1.2,0.273,0.349,0.1,0.2,0.5,0.3,0.6,0.9,0.7,0.3,0.1,0.3,0.7,1.7
45,Andris Biedrins\biedran01,C,24,GSW,59,55,23.7,2.4,4.5,0.534,0,0,,2.4,4.5,0.534,0.534,0.2,0.5,0.323,2.5,4.8,7.2,1,0.9,0.9,1,3.4,5
78,Rodney Carney\carnero01,SF,26,GSW,25,1,13.2,1.8,4.3,0.421,0.7,1.5,0.459,1.1,2.8,0.4,0.5,0.7,1.1,0.667,0.5,1.4,1.9,0.4,0.4,0.2,0.6,1.3,5
102,Stephen Curry\curryst01,PG,22,GSW,74,74,33.6,6.8,14.2,0.48,2,4.6,0.442,4.8,9.6,0.498,0.551,2.9,3.1,0.934,0.7,3.2,3.9,5.8,1.5,0.3,3.1,3.1,18.6
131,Monta Ellis\ellismo01,SG,25,GSW,80,80,40.3,9.1,20.1,0.451,1.7,4.7,0.361,7.4,15.4,0.478,0.493,4.3,5.4,0.789,0.6,3,3.5,5.6,2.1,0.3,3.2,2.5,24.1
154,Dan Gadzuric\gadzuda01,C,32,GSW,28,4,10.6,1.3,3.1,0.42,0,0,0,1.3,3.1,0.425,0.42,0.2,0.5,0.357,1.9,1.2,3.1,0.4,0.4,0.6,0.8,2.3,2.8
256,Acie Law\lawac01,PG,26,GSW,40,0,15.8,2,4.2,0.467,0.2,0.8,0.2,1.8,3.4,0.526,0.485,1,1.4,0.759,0.2,1.1,1.3,1.8,0.7,0,0.8,1.3,5.1
260,David Lee\leeda02,PF,27,GSW,73,73,36.1,6.8,13.4,0.507,0,0,0.333,6.8,13.4,0.508,0.508,2.9,3.7,0.787,3,6.8,9.8,3.2,1,0.4,2.3,2.9,16.5
262,Jeremy Lin\linje01,PG,22,GSW,29,0,9.8,1,2.5,0.389,0,0.2,0.2,0.9,2.3,0.403,0.396,0.7,0.9,0.76,0.4,0.8,1.2,1.4,1.1,0.3,0.6,1.1,2.6
344,Vladimir Radmanovic\radmavl01,PF,30,GSW,74,6,15.8,1.9,4.3,0.431,0.9,2.3,0.405,0.9,2,0.462,0.541,0.4,0.5,0.882,0.9,2,2.9,1.1,0.6,0.6,0.8,2.1,5.1
399,Al Thornton\thornal01,PF,27,GSW,22,0,14.3,2.3,4.7,0.49,0,0,0,2.3,4.7,0.495,0.49,1.3,1.6,0.829,0.5,2.1,2.6,0.5,0.3,0.1,0.9,1.8,6
405,Ekpe Udoh\udohek01,C,23,GSW,58,18,17.8,1.7,3.8,0.437,0,0,,1.7,3.8,0.437,0.437,0.7,1.1,0.656,1.4,1.7,3.1,0.7,0.4,1.5,0.8,2.5,4.1
441,Reggie Williams\willire02,SF,24,GSW,80,9,20.3,3.4,7.2,0.469,1.3,3,0.423,2.1,4.1,0.502,0.558,1.3,1.7,0.746,0.6,2.1,2.7,1.5,0.4,0,0.7,1.6,9.2
447,Brandan Wright\wrighbr03,PF,23,GSW,21,1,9.3,1.8,3,0.603,0,0,,1.8,3,0.603,0.603,0.3,0.7,0.5,0.7,1.3,2,0.2,0.1,0.5,0.5,0.9,4
448,Dorell Wright\wrighdo01,SF,25,GSW,82,82,38.4,5.9,14,0.423,2.4,6.3,0.376,3.5,7.7,0.462,0.508,2.2,2.8,0.789,1.1,4.2,5.3,3,1.5,0.8,1.6,2.1,16.4
36,Shane Battier\battish01,SF,32,HOU,59,59,30.8,3.2,6.9,0.456,1.5,3.8,0.391,1.7,3.1,0.536,0.564,0.8,1.3,0.645,1,3.8,4.8,2.6,0.9,1.2,1.1,2.2,8.6
64,Aaron Brooks\brookaa01,PG,26,HOU,34,7,23.9,3.9,11.4,0.346,1.4,5,0.284,2.5,6.4,0.394,0.408,2.3,2.4,0.94,0.3,1.2,1.5,3.8,0.6,0.1,1.6,2,11.6
69,Chase Budinger\budinch01,SF,22,HOU,78,22,22.3,3.6,8.4,0.425,1.1,3.5,0.325,2.4,4.9,0.497,0.493,1.5,1.8,0.855,0.7,2.9,3.6,1.6,0.5,0.2,0.9,1.5,9.8
79,DeMarre Carroll\carrode01,PF,24,HOU,5,0,2.2,0,0.6,0,0,0,,0,0.6,0,0,0,0,,0,0,0,0.4,0,0,0,0,0
122,Goran Dragic\dragigo01,PG,24,HOU,22,3,17.2,2.7,5.7,0.472,1.3,2.5,0.519,1.4,3.2,0.437,0.584,1.1,1.6,0.667,0.5,2,2.5,2.5,0.6,0.2,1,1.6,7.7
190,Mike Harris\harrimi01,PF,27,HOU,4,0,4,0.8,1.5,0.5,0,0,,0.8,1.5,0.5,0.5,0.5,1,0.5,0.5,0.8,1.3,0.3,0,0.3,0.3,0.5,2
193,Chuck Hayes\hayesch01,C,27,HOU,74,63,28.1,3.3,6.3,0.527,0,0,0,3.3,6.2,0.529,0.527,1.3,1.9,0.662,3,5.1,8.1,2.7,1.1,0.7,1.2,2.7,7.9
205,Jordan Hill\hilljo01,C,23,HOU,72,11,15.6,2.4,4.9,0.491,0,0,0,2.4,4.9,0.494,0.491,0.8,1.2,0.706,1.8,2.5,4.3,0.4,0.2,0.7,0.9,2.2,5.6
231,Jared Jeffries\jeffrja01,PF,29,HOU,18,0,7.7,0.6,2,0.306,0.1,0.3,0.167,0.6,1.7,0.333,0.319,0.2,0.6,0.4,1.1,0.8,1.9,0.6,0.4,0.2,0.2,1.2,1.5
259,Courtney Lee\leeco01,SG,25,HOU,81,1,21.3,3.1,7.1,0.439,0.9,2.1,0.408,2.2,5,0.453,0.501,1.2,1.5,0.792,0.6,2,2.6,1.2,0.7,0.2,0.8,1.3,8.3
267,Kyle Lowry\lowryky01,PG,24,HOU,75,71,34.2,4.6,10.8,0.426,1.7,4.6,0.376,2.9,6.2,0.464,0.506,2.6,3.3,0.765,1.2,2.9,4.1,6.7,1.4,0.3,2.1,2.8,13.5
276,Kevin Martin\martike02,SG,27,HOU,80,80,32.5,6.9,15.8,0.436,2.2,5.7,0.383,4.7,10.1,0.467,0.506,7.4,8.4,0.888,0.4,2.9,3.2,2.5,1,0.2,2.3,1.9,23.5
293,Brad Miller\millebr01,C,34,HOU,60,5,16.9,2.2,4.9,0.446,0.7,1.8,0.374,1.5,3.2,0.487,0.514,1.3,1.6,0.83,0.7,3,3.7,2.4,0.5,0.4,0.9,1.6,6.4
297,Yao Ming*\mingya01,C,30,HOU,5,5,18.2,3.6,7.4,0.486,0,0,,3.6,7.4,0.486,0.486,3,3.2,0.938,1.4,4,5.4,0.8,0,1.6,1.4,2.6,10.2
325,Patrick Patterson\pattepa01,PF,21,HOU,52,6,16.7,2.9,5.1,0.558,0,0,0,2.9,5.1,0.562,0.558,0.6,0.8,0.714,1.7,2.2,3.8,0.8,0.3,0.7,0.6,1.5,6.3
364,Luis Scola\scolalu01,PF,30,HOU,74,74,32.6,7.7,15.3,0.504,0,0,0,7.7,15.2,0.505,0.504,2.9,3.9,0.738,2,6.2,8.2,2.5,0.6,0.6,2,3.1,18.3
373,Ish Smith\smithis01,PG,22,HOU,28,3,11.8,1.1,3,0.386,0.1,0.3,0.375,1,2.7,0.387,0.404,0.3,0.4,0.7,0.2,1.3,1.5,2.3,0.5,0.1,0.9,0.9,2.6
389,Jermaine Taylor\tayloje02,SG,24,HOU,8,0,9.6,2,4,0.5,0.3,0.6,0.4,1.8,3.4,0.519,0.531,0.6,0.8,0.833,0.1,1,1.1,0.3,0.3,0.3,0.8,0.5,4.9
394,Hasheem Thabeet\thabeha01,C,23,HOU,2,0,2,0,0.5,0,0,0,,0,0.5,0,0,0,0,,0,0,0,0,0,0.5,0,1.5,0
444,Terrence Williams\willite01,SG,23,HOU,11,0,7.6,1.3,3.8,0.333,0.2,0.9,0.2,1.1,2.9,0.375,0.357,0.8,1,0.818,0.1,1.3,1.4,0.6,0.4,0,0.7,0.4,3.5
92,Darren Collison\collida01,PG,23,IND,79,79,29.9,5,11,0.457,0.5,1.6,0.331,4.5,9.4,0.479,0.481,2.6,2.9,0.871,0.5,2.3,2.8,5.1,1.1,0.2,2.5,1.4,13.2
126,Mike Dunleavy\dunlemi02,SG,30,IND,61,44,27.6,3.9,8.5,0.462,1.7,4.2,0.402,2.3,4.4,0.519,0.56,1.6,2,0.8,0.5,4.1,4.5,1.7,0.7,0.5,1.1,1.8,11.2
150,T.J. Ford\fordtj01,PG,27,IND,41,3,18.9,2.2,5.8,0.386,0.1,0.8,0.188,2.1,5,0.417,0.398,0.9,1.2,0.729,0.4,1.6,2,3.4,0.9,0.2,1.5,1.7,5.4
151,Jeff Foster\fosteje01,C,34,IND,56,3,16.8,1.4,3,0.479,0,0.1,0,1.4,2.9,0.488,0.479,0.5,0.9,0.563,2.9,3.4,6.3,0.8,0.4,0.6,0.5,2.3,3.3
163,Paul George\georgpa01,SG,20,IND,61,19,20.7,2.9,6.5,0.453,0.7,2.3,0.297,2.3,4.2,0.537,0.505,1.3,1.7,0.762,0.6,3.1,3.7,1.1,1,0.4,1.1,2.1,7.8
174,Danny Granger\grangda01,SF,27,IND,79,79,35,6.8,15.9,0.425,2,5.2,0.386,4.8,10.8,0.443,0.487,5,5.9,0.848,1.1,4.3,5.4,2.6,1.1,0.8,2.6,2.7,20.5
184,Tyler Hansbrough\hansbty01,PF,25,IND,70,29,21.9,4.1,8.8,0.465,0,0,0,4.1,8.7,0.466,0.465,2.8,3.6,0.779,2.1,3.2,5.2,0.6,0.5,0.2,1.1,2.3,11
200,Roy Hibbert\hibbero01,C,24,IND,81,80,27.7,5.1,11,0.461,0,0,0,5.1,10.9,0.463,0.461,2.5,3.4,0.745,2.2,5.3,7.5,2,0.4,1.8,2.3,3.2,12.7
242,Dahntay Jones\jonesda02,SG,30,IND,45,2,13.1,2.2,4.8,0.467,0.3,0.9,0.359,1.9,3.9,0.491,0.5,1.5,2,0.767,0.1,1.4,1.4,0.7,0.4,0.2,0.7,1.6,6.3
245,Solomon Jones\jonesso01,C,26,IND,39,0,13.5,1.3,3.1,0.405,0,0,0,1.3,3.1,0.408,0.405,1.1,1.6,0.661,1.2,1.7,2.9,0.8,0.3,0.6,0.9,2.4,3.6
287,Josh McRoberts\mcrobjo01,PF,23,IND,72,51,22.2,2.9,5.4,0.547,0.3,0.8,0.383,2.6,4.5,0.577,0.576,1.2,1.7,0.739,1.5,3.8,5.3,2.1,0.7,0.8,1.3,2.3,7.4
336,James Posey\poseyja01,SF,34,IND,49,0,17.1,1.7,4.9,0.336,1.4,4.3,0.316,0.3,0.6,0.483,0.475,0.2,0.3,0.733,0.2,2.8,3,0.7,0.5,0.1,0.5,2.1,4.9
339,A.J. Price\priceaj01,PG,24,IND,50,0,15.9,2.3,6.4,0.356,0.8,3,0.275,1.5,3.4,0.427,0.42,1.1,1.6,0.667,0.3,1.1,1.4,2.2,0.6,0,1.1,1.2,6.5
359,Brandon Rush\rushbr01,SG,25,IND,67,21,26.2,3.2,7.7,0.421,1.4,3.3,0.417,1.9,4.4,0.425,0.512,1.2,1.6,0.755,0.5,2.7,3.2,0.9,0.6,0.5,1,1.6,9.1
382,Lance Stephenson\stephla01,SG,20,IND,12,0,9.6,1.1,3.3,0.333,0,0.4,0,1.1,2.8,0.382,0.333,0.9,1.2,0.786,0.1,1.4,1.5,1.8,0.3,0,1.3,1.2,3.1
11,Al-Farouq Aminu\aminual01,SF,20,LAC,81,14,17.9,2,5,0.394,0.6,1.8,0.315,1.4,3.2,0.437,0.45,1.1,1.5,0.773,0.9,2.4,3.3,0.7,0.7,0.3,1.3,1.5,5.6
50,Eric Bledsoe\bledser01,PG,21,LAC,81,25,22.7,2.5,6,0.424,0.4,1.4,0.276,2.1,4.6,0.47,0.457,1.2,1.6,0.744,0.8,1.9,2.8,3.6,1.1,0.3,2.4,1.6,6.7
71,Rasual Butler\butlera01,SG,31,LAC,41,2,18.1,1.8,5.5,0.323,1,3.1,0.326,0.8,2.4,0.32,0.416,0.4,0.7,0.667,0.2,1.6,1.9,0.7,0.2,0.4,0.5,0.8,5
89,Jarron Collins\collija03,C,32,LAC,23,0,6.8,0.2,0.7,0.333,0,0,,0.2,0.7,0.333,0.333,0.3,0.4,0.7,0.3,0.4,0.7,0,0.2,0,0.2,1,0.7
95,Brian Cook\cookbr01,PF,30,LAC,40,0,11.2,1.8,4.3,0.424,0.9,2,0.43,1,2.3,0.418,0.524,0.4,0.6,0.625,0.5,1.9,2.4,0.4,0.3,0.3,0.6,1.9,4.8
107,Baron Davis\davisba01,PG,31,LAC,43,35,29.5,5,12,0.416,1,3.5,0.296,3.9,8.4,0.466,0.459,1.8,2.4,0.76,0.7,2.1,2.8,7,1.4,0.5,2.5,2.7,12.8
115,Ike Diogu\dioguik01,PF,27,LAC,36,0,13.1,2.3,4.1,0.561,0,0,,2.3,4.1,0.561,0.561,1.1,1.7,0.661,1.1,2.1,3.2,0.1,0.1,0.1,0.6,2,5.8
152,Randy Foye\foyera01,SG,27,LAC,63,24,24.6,3.3,8.4,0.388,1.1,3.4,0.327,2.1,5,0.43,0.455,2.1,2.4,0.893,0.2,1.4,1.6,2.7,0.7,0.3,1.5,1.9,9.8
167,Ryan Gomes\gomesry01,SF,28,LAC,76,62,27.6,2.7,6.6,0.41,0.9,2.8,0.341,1.8,3.9,0.459,0.481,0.8,1.1,0.718,0.8,2.5,3.3,1.6,0.8,0.2,0.7,2.1,7.2
170,Eric Gordon\gordoer01,SG,22,LAC,56,56,37.7,7.6,16.9,0.45,1.9,5.2,0.364,5.7,11.8,0.488,0.506,5.1,6.2,0.825,0.8,2.1,2.9,4.4,1.3,0.3,2.7,2.1,22.3
181,Blake Griffin\griffbl01,PF,21,LAC,82,82,38,8.5,16.8,0.506,0.1,0.3,0.292,8.4,16.5,0.51,0.508,5.4,8.5,0.642,3.3,8.8,12.1,3.8,0.8,0.5,2.7,3.1,22.5
246,DeAndre Jordan\jordade01,C,22,LAC,80,66,25.6,2.9,4.3,0.686,0,0,0,2.9,4.3,0.688,0.686,1.2,2.7,0.452,2.6,4.6,7.2,0.5,0.5,1.8,1.3,3.2,7.1
247,Chris Kaman\kamanch01,C,28,LAC,32,15,26.2,5.5,11.8,0.471,0,0,,5.5,11.8,0.471,0.471,1.3,1.8,0.754,1.6,5.4,7,1.4,0.5,1.5,1.8,2.3,12.4
300,Jamario Moon\moonja01,SF,30,LAC,19,7,14.6,1.3,3.1,0.424,0.6,1.5,0.393,0.7,1.6,0.452,0.517,0.3,0.3,0.833,0.5,2,2.5,0.4,0.2,0.3,0.3,1.4,3.5
372,Craig Smith\smithcr01,PF,27,LAC,48,0,12.2,2.2,3.9,0.553,0,0.1,0,2.2,3.8,0.568,0.553,1,1.4,0.735,0.9,1.5,2.4,0.6,0.3,0.1,0.7,1.8,5.4
420,Willie Warren\warrewi01,PG,21,LAC,19,0,7.1,0.7,1.8,0.371,0.3,0.8,0.333,0.4,1.1,0.4,0.443,0.3,0.4,0.75,0.1,0.6,0.6,1.4,0.3,0,0.4,0.8,1.9
440,Mo Williams\willima01,PG,28,LAC,22,22,32.9,5.1,12.2,0.422,2,4.9,0.398,3.2,7.3,0.438,0.502,3,3.4,0.88,0.3,2.3,2.5,5.6,0.9,0,3,2.7,15.2
32,Matt Barnes\barnema02,SF,30,LAL,53,0,19.2,2.5,5.3,0.47,0.6,2,0.318,1.8,3.2,0.564,0.53,1.1,1.5,0.779,1.4,2.9,4.3,1.3,0.7,0.4,1.1,2.4,6.7
48,Steve Blake\blakest01,PG,30,LAL,79,0,20,1.4,3.9,0.359,0.9,2.4,0.378,0.5,1.4,0.327,0.479,0.3,0.4,0.867,0.2,1.7,2,2.2,0.5,0,0.9,1.3,4
67,Shannon Brown\brownsh01,SG,25,LAL,82,0,19.1,3.3,7.8,0.425,0.9,2.6,0.349,2.4,5.3,0.462,0.482,1.1,1.2,0.911,0.4,1.5,1.9,1.2,0.8,0.2,0.9,1.5,8.7
68,Kobe Bryant\bryanko01,SG,32,LAL,82,82,33.9,9,20,0.451,1.4,4.3,0.323,7.6,15.6,0.487,0.487,5.9,7.1,0.828,1,4.1,5.1,4.7,1.2,0.1,3,2.1,25.3
72,Andrew Bynum\bynuman01,C,23,LAL,54,47,27.8,4.4,7.6,0.574,0,0,,4.4,7.6,0.574,0.574,2.6,3.9,0.66,3.1,6.3,9.4,1.4,0.4,2,1.4,2.6,11.3
76,Derrick Caracter\caracde01,C,22,LAL,41,0,5.2,0.8,1.6,0.485,0,0,,0.8,1.6,0.485,0.485,0.4,0.6,0.739,0.5,0.6,1,0.2,0.1,0.2,0.5,1.1,2
129,Devin Ebanks\ebankde01,SG,21,LAL,20,0,5.9,1.1,2.6,0.412,0.1,0.3,0.4,1,2.3,0.413,0.431,0.9,1.2,0.783,0.8,0.6,1.4,0.1,0.2,0.3,0.3,0.4,3.1
147,Derek Fisher\fishede01,PG,36,LAL,82,82,28,2.5,6.5,0.389,0.8,1.9,0.396,1.7,4.5,0.386,0.449,1,1.3,0.806,0.2,1.7,1.9,2.7,1.2,0.1,0.9,2.3,6.8
160,Pau Gasol\gasolpa01,C,30,LAL,82,82,37,7.2,13.7,0.529,0,0,0.333,7.2,13.6,0.53,0.53,4.3,5.2,0.823,3.3,6.9,10.2,3.3,0.6,1.6,1.7,2.5,18.8
240,Trey Johnson\johnstr01,SG,26,LAL,1,0,13,2,3,0.667,0,0,,2,3,0.667,0.667,2,2,1,0,0,0,0,0,0,0,1,6
317,Lamar Odom\odomla01,PF,31,LAL,82,35,32.2,5.8,10.9,0.53,0.8,2.2,0.382,4.9,8.7,0.566,0.568,2,3,0.675,2.1,6.5,8.7,3,0.6,0.7,1.7,2.4,14.4
347,Theo Ratliff\ratlith01,C,37,LAL,10,0,7.1,0.1,0.6,0.167,0,0,,0.1,0.6,0.167,0.167,0,0.2,0,0.6,0.7,1.3,0.3,0.2,0.5,0.3,0.7,0.2
376,Joe Smith\smithjo02,PF,35,LAL,12,0,3.7,0.2,1,0.167,0,0,,0.2,1,0.167,0.167,0.2,0.2,1,0.2,1.3,1.5,0.3,0,0.3,0.3,0.8,0.5
412,Sasha Vujacic\vujacsa01,SG,26,LAL,11,0,4.9,0.7,2.1,0.348,0.3,0.6,0.429,0.5,1.5,0.313,0.413,0.1,0.2,0.5,0.1,0.3,0.4,0.5,0.1,0,0.5,0.6,1.8
419,Luke Walton\waltolu01,SF,30,LAL,54,0,9,0.7,2.1,0.328,0.1,0.6,0.235,0.6,1.5,0.366,0.362,0.1,0.2,0.7,0.2,1.1,1.2,1.1,0.2,0.1,0.6,0.7,1.7
445,Metta World Peace\artesro01,SF,31,LAL,82,82,29.4,3.2,8,0.397,1,2.8,0.356,2.2,5.2,0.419,0.46,1.1,1.7,0.676,1.2,2,3.3,2.1,1.5,0.4,1.1,2.2,8.5
10,Tony Allen\allento01,SG,29,MEM,72,31,20.8,3.5,6.8,0.51,0.1,0.3,0.174,3.4,6.5,0.527,0.514,1.9,2.5,0.753,1,1.7,2.7,1.4,1.8,0.6,1.2,2.2,8.9
23,Darrell Arthur\arthuda01,PF,22,MEM,80,9,20.1,3.9,7.8,0.497,0,0.1,0,3.9,7.7,0.502,0.497,1.4,1.7,0.813,1.4,2.8,4.3,0.7,0.7,0.8,1.1,2.9,9.1
36,Shane Battier\battish01,SF,32,MEM,23,0,24.2,1.9,4.4,0.426,0.6,1.8,0.333,1.3,2.6,0.492,0.495,0.7,0.7,0.882,1.4,2.6,4,1.4,0.7,0.4,0.7,1.3,5
78,Rodney Carney\carnero01,SF,26,MEM,2,0,2.5,0.5,1.5,0.333,0,0.5,0,0.5,1,0.5,0.333,0,0,,0.5,0,0.5,0,0.5,0,0,0,1
79,DeMarre Carroll\carrode01,PF,24,MEM,7,0,5.6,0.6,1.3,0.444,0,0,,0.6,1.3,0.444,0.444,0.3,0.3,1,0.3,0.9,1.1,0.3,0.1,0.1,0,0.7,1.4
94,Mike Conley\conlemi01,PG,23,MEM,81,81,35.5,5.2,11.8,0.444,1,2.7,0.369,4.2,9.1,0.466,0.486,2.2,3,0.733,0.4,2.7,3,6.5,1.8,0.2,2.2,2.2,13.7
159,Marc Gasol\gasolma01,C,26,MEM,81,81,31.9,4.5,8.5,0.527,0,0.1,0.429,4.5,8.4,0.528,0.529,2.7,3.6,0.748,1.9,5.1,7,2.5,0.9,1.7,1.8,3.3,11.7
161,Rudy Gay\gayru01,SF,24,MEM,54,54,39.9,7.6,16.1,0.471,1.1,2.7,0.396,6.5,13.4,0.486,0.503,3.6,4.5,0.805,1.5,4.7,6.2,2.8,1.7,1.1,2.5,2.4,19.8
182,Hamed Haddadi\haddaha01,C,25,MEM,31,0,5.4,1,1.9,0.517,0,0,0,1,1.8,0.526,0.517,0.5,0.7,0.652,0.8,1.4,2.2,0.2,0.1,0.4,0.4,0.9,2.4
199,Xavier Henry\henryxa01,SG,19,MEM,38,16,13.9,1.7,4.2,0.406,0.1,0.4,0.118,1.7,3.8,0.441,0.413,0.9,1.4,0.635,0.2,0.7,1,0.5,0.3,0.1,0.3,1.3,4.3
256,Acie Law\lawac01,PG,26,MEM,11,0,8.5,0.3,1.7,0.158,0,0.5,0,0.3,1.2,0.231,0.158,0.5,0.9,0.6,0.3,0.7,1,1.3,0.4,0,0.9,0.9,1.1
281,O.J. Mayo\mayooj01,SG,23,MEM,71,17,26.3,4.3,10.5,0.407,1.4,3.7,0.364,2.9,6.8,0.431,0.471,1.4,1.8,0.756,0.5,1.9,2.4,2,1,0.4,1.4,1.8,11.3
337,Leon Powe\powele01,C,27,MEM,16,0,8.8,1.9,3.8,0.5,0,0.1,0,1.9,3.6,0.517,0.5,1.8,2.9,0.609,0.5,1.1,1.6,0.3,0.2,0.1,0.4,1.5,5.5
346,Zach Randolph\randoza01,PF,29,MEM,75,74,36.3,8,15.8,0.503,0.1,0.6,0.186,7.9,15.3,0.515,0.507,4,5.3,0.758,4.3,7.8,12.2,2.2,0.8,0.3,2,2.3,20.1
