,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PS/G
106,383,DeShawn Stevenson\stevede01,SG,29,DAL,72,54,16.1,1.8,4.6,0.38799999999999996,1.3,3.5,0.37799999999999995,0.5,1.1,0.42,0.53,0.5,0.6,0.767,0.3,1.2,1.5,1.1,0.3,0.1,0.6,1.0,5.3
107,384,Peja Stojakovic\stojape01,SF,33,DAL,25,13,20.2,3.2,7.4,0.429,1.7,4.2,0.4,1.5,3.2,0.46799999999999997,0.5429999999999999,0.6,0.6,0.938,0.6,2.1,2.6,0.9,0.4,0.1,0.4,0.9,8.6
108,393,Jason Terry\terryja01,SG,33,DAL,82,10,31.3,6.0,13.3,0.451,1.5,4.3,0.36200000000000004,4.5,9.0,0.493,0.509,2.2,2.6,0.85,0.3,1.6,1.9,4.1,1.1,0.2,2.0,1.7,15.8
109,2,Arron Afflalo\afflaar01,SG,25,DEN,69,69,33.7,4.5,9.1,0.498,1.5,3.6,0.423,3.0,5.5,0.546,0.581,2.0,2.4,0.847,0.7,3.0,3.6,2.4,0.5,0.4,1.0,2.2,12.6
110,13,Chris Andersen\anderch01,C,32,DEN,45,0,16.3,1.8,3.0,0.599,0.0,0.0,0.0,1.8,3.0,0.603,0.599,1.9,3.0,0.637,1.7,3.2,4.9,0.4,0.5,1.3,0.6,1.8,5.6
111,17,Carmelo Anthony\anthoca01,SF,26,DEN,50,50,35.5,8.7,19.3,0.452,0.8,2.5,0.33299999999999996,7.9,16.8,0.47,0.474,6.9,8.3,0.823,1.5,6.1,7.6,2.8,0.9,0.6,2.8,2.7,25.2
112,27,Renaldo Balkman\balkmre01,SF,26,DEN,5,0,8.8,1.0,1.8,0.556,0.0,0.0,,1.0,1.8,0.556,0.556,0.6,0.8,0.75,0.2,0.6,0.8,0.4,0.6,0.4,0.0,2.2,2.6
113,46,Chauncey Billups\billuch01,PG,34,DEN,51,51,32.3,4.6,10.5,0.43799999999999994,2.1,4.7,0.441,2.5,5.8,0.436,0.536,5.2,5.6,0.9229999999999999,0.2,2.2,2.5,5.3,1.0,0.2,2.5,1.8,16.5
114,81,Anthony Carter\cartean01,PG,35,DEN,14,0,10.9,0.7,2.1,0.33299999999999996,0.3,0.9,0.33299999999999996,0.4,1.3,0.33299999999999996,0.4,0.1,0.1,1.0,0.0,0.9,0.9,1.9,0.6,0.1,1.0,1.4,1.9
115,86,Wilson Chandler\chandwi01,SF,23,DEN,21,19,30.6,4.8,11.5,0.419,1.2,3.6,0.34700000000000003,3.6,7.9,0.452,0.473,1.6,2.0,0.81,0.6,4.4,5.0,1.6,0.7,1.1,1.8,2.2,12.5
116,133,Melvin Ely\elyme01,C,32,DEN,30,2,12.2,0.9,1.7,0.5489999999999999,0.0,0.0,,0.9,1.7,0.5489999999999999,0.5489999999999999,0.4,0.7,0.619,0.9,1.6,2.5,0.5,0.1,0.4,0.5,1.7,2.3
117,143,Raymond Felton\feltora01,SG,26,DEN,21,0,31.6,4.2,9.7,0.431,1.3,2.9,0.45899999999999996,2.9,6.8,0.42,0.5,1.8,2.9,0.617,0.4,3.2,3.6,6.5,1.3,0.0,2.1,1.8,11.5
118,149,Gary Forbes\forbega01,SF,25,DEN,63,11,12.6,2.0,4.3,0.45399999999999996,0.3,0.9,0.32799999999999996,1.7,3.4,0.488,0.489,0.9,1.4,0.6779999999999999,0.4,1.4,1.8,0.8,0.4,0.1,0.7,1.2,5.2
119,156,Danilo Gallinari\gallida01,SF,22,DEN,14,12,30.9,3.9,9.4,0.41200000000000003,1.4,3.9,0.37,2.4,5.5,0.442,0.489,5.6,7.2,0.772,0.8,4.6,5.4,1.6,0.9,0.6,1.8,1.9,14.7
120,187,Al Harrington\harrial01,PF,30,DEN,73,3,22.8,3.8,9.2,0.41600000000000004,1.6,4.5,0.35700000000000004,2.2,4.8,0.473,0.503,1.2,1.6,0.735,1.0,3.5,4.5,1.4,0.5,0.1,1.5,2.8,10.5
121,202,Nene Hilario\hilarne01,C,28,DEN,75,75,30.5,5.4,8.7,0.615,0.0,0.1,0.2,5.3,8.7,0.618,0.615,3.8,5.4,0.711,1.9,5.7,7.6,2.0,1.1,1.0,1.8,3.2,14.5
122,253,Kosta Koufos\koufoko01,C,21,DEN,11,1,8.9,1.9,3.8,0.5,0.0,0.0,,1.9,3.8,0.5,0.5,1.1,1.7,0.632,1.4,1.6,3.0,0.0,0.2,0.5,0.5,0.8,4.9
123,258,Ty Lawson\lawsoty01,PG,23,DEN,80,31,26.3,4.3,8.6,0.503,0.9,2.1,0.40399999999999997,3.5,6.5,0.536,0.5529999999999999,2.2,2.8,0.764,0.8,1.8,2.6,4.7,1.0,0.1,1.7,1.7,11.7
124,275,Kenyon Martin\martike01,PF,33,DEN,48,48,25.7,3.9,7.5,0.511,0.0,0.2,0.222,3.8,7.4,0.518,0.514,0.9,1.5,0.583,1.4,4.8,6.2,2.3,0.9,0.7,1.2,2.8,8.6
125,302,Timofey Mozgov\mozgoti01,C,24,DEN,11,0,6.0,1.0,1.9,0.524,0.0,0.0,,1.0,1.9,0.524,0.524,0.5,0.7,0.75,0.5,1.1,1.5,0.0,0.1,0.2,0.3,0.7,2.5
126,374,J.R. Smith\smithjr01,SF,25,DEN,79,6,24.9,4.3,9.9,0.435,1.6,4.0,0.39,2.7,5.9,0.466,0.514,2.1,2.8,0.738,0.6,3.5,4.1,2.2,1.2,0.2,1.3,2.2,12.3
127,443,Shelden Williams\willish02,PF,27,DEN,42,32,17.0,2.0,4.3,0.45299999999999996,0.0,0.0,,2.0,4.3,0.45299999999999996,0.45299999999999996,0.8,1.1,0.7390000000000001,1.8,3.5,5.3,0.5,0.4,0.5,0.9,2.2,4.7
128,73,Will Bynum\bynumwi01,PG,28,DET,61,5,18.4,3.0,6.7,0.44799999999999995,0.3,0.8,0.32,2.7,5.8,0.466,0.46799999999999997,1.7,2.0,0.836,0.2,1.0,1.2,3.2,0.9,0.1,1.4,1.9,7.9
129,110,Austin Daye\dayeau01,SF,22,DET,72,16,20.1,2.7,6.5,0.41,1.0,2.4,0.401,1.7,4.2,0.415,0.483,1.1,1.5,0.759,0.9,2.9,3.8,1.1,0.5,0.5,0.8,2.3,7.5
130,169,Ben Gordon\gordobe01,SG,27,DET,82,27,26.0,4.1,9.4,0.44,1.3,3.2,0.402,2.8,6.1,0.46,0.51,1.7,2.0,0.85,0.5,1.9,2.4,2.1,0.6,0.2,1.7,2.2,11.2
131,183,Richard Hamilton\hamilri01,SG,32,DET,55,39,27.2,5.2,12.2,0.429,1.0,2.6,0.382,4.2,9.6,0.442,0.47,2.7,3.1,0.8490000000000001,0.4,1.9,2.3,3.1,0.7,0.1,1.6,1.7,14.1
132,279,Jason Maxiell\maxieja01,PF,27,DET,57,14,16.3,1.6,3.3,0.49200000000000005,0.0,0.0,,1.6,3.3,0.49200000000000005,0.49200000000000005,0.9,1.7,0.515,1.2,1.9,3.0,0.3,0.4,0.4,0.8,1.6,4.2
133,285,Tracy McGrady*\mcgratr01,SG,31,DET,72,39,23.4,3.2,7.1,0.442,0.4,1.2,0.341,2.7,5.9,0.462,0.47100000000000003,1.3,1.8,0.698,0.7,2.8,3.5,3.5,0.9,0.5,1.4,1.4,8.0
134,299,Greg Monroe\monrogr01,C,20,DET,80,48,27.8,3.8,6.9,0.551,0.0,0.0,0.0,3.8,6.9,0.552,0.551,1.8,2.9,0.622,3.1,4.4,7.5,1.3,1.2,0.6,1.0,2.5,9.4
135,341,Tayshaun Prince\princta01,SF,30,DET,78,78,32.8,6.1,12.8,0.473,0.4,1.3,0.34700000000000003,5.6,11.6,0.486,0.49,1.5,2.2,0.7020000000000001,1.0,3.2,4.2,2.8,0.4,0.5,1.1,1.2,14.1
136,386,Rodney Stuckey\stuckro01,PG,24,DET,70,54,31.2,5.2,11.8,0.439,0.4,1.3,0.289,4.8,10.5,0.457,0.455,4.7,5.4,0.866,1.0,2.1,3.1,5.2,1.1,0.1,2.2,2.5,15.5
137,387,DaJuan Summers\summeda01,SF,23,DET,22,1,9.0,1.3,3.1,0.406,0.4,1.0,0.429,0.9,2.2,0.396,0.47100000000000003,0.4,0.9,0.45,0.1,0.5,0.5,0.1,0.1,0.0,0.6,1.0,3.4
138,411,Charlie Villanueva\villach01,PF,26,DET,76,11,21.9,4.1,9.3,0.442,1.6,4.3,0.387,2.5,5.1,0.488,0.53,1.2,1.5,0.767,0.7,3.2,3.9,0.6,0.6,0.6,0.9,2.3,11.1
139,417,Ben Wallace\wallabe01,C,36,DET,54,49,22.9,1.2,2.8,0.45,0.0,0.0,0.5,1.2,2.7,0.449,0.45299999999999996,0.4,1.1,0.33299999999999996,2.4,4.1,6.5,1.3,1.0,1.0,0.8,1.5,2.9
140,433,Chris Wilcox\wilcoch01,PF,28,DET,57,29,17.5,3.3,5.6,0.581,0.0,0.0,0.0,3.3,5.6,0.583,0.581,0.9,1.6,0.562,1.7,3.1,4.8,0.8,0.5,0.3,0.8,2.5,7.4
141,1,Jeff Adrien\adrieje01,PF,24,GSW,23,0,8.5,1.0,2.3,0.426,0.0,0.0,,1.0,2.3,0.426,0.426,0.5,0.8,0.579,1.0,1.5,2.5,0.4,0.2,0.2,0.4,1.2,2.5
142,12,Lou Amundson\amundlo01,PF,28,GSW,46,7,15.0,1.8,4.0,0.45399999999999996,0.0,0.0,,1.8,4.0,0.45399999999999996,0.45399999999999996,0.7,1.9,0.391,1.8,2.3,4.0,0.4,0.3,0.7,0.5,1.9,4.3
143,42,Charlie Bell\bellch01,SG,31,GSW,19,0,9.0,0.6,2.3,0.27899999999999997,0.3,1.1,0.28600000000000003,0.3,1.2,0.273,0.349,0.1,0.2,0.5,0.3,0.6,0.9,0.7,0.3,0.1,0.3,0.7,1.7
144,45,Andris Biedrins\biedran01,C,24,GSW,59,55,23.7,2.4,4.5,0.534,0.0,0.0,,2.4,4.5,0.534,0.534,0.2,0.5,0.32299999999999995,2.5,4.8,7.2,1.0,0.9,0.9,1.0,3.4,5.0
145,78,Rodney Carney\carnero01,SF,26,GSW,25,1,13.2,1.8,4.3,0.42100000000000004,0.7,1.5,0.45899999999999996,1.1,2.8,0.4,0.5,0.7,1.1,0.667,0.5,1.4,1.9,0.4,0.4,0.2,0.6,1.3,5.0
146,102,Stephen Curry\curryst01,PG,22,GSW,74,74,33.6,6.8,14.2,0.48,2.0,4.6,0.442,4.8,9.6,0.498,0.551,2.9,3.1,0.934,0.7,3.2,3.9,5.8,1.5,0.3,3.1,3.1,18.6
147,131,Monta Ellis\ellismo01,SG,25,GSW,80,80,40.3,9.1,20.1,0.451,1.7,4.7,0.361,7.4,15.4,0.478,0.493,4.3,5.4,0.789,0.6,3.0,3.5,5.6,2.1,0.3,3.2,2.5,24.1
148,154,Dan Gadzuric\gadzuda01,C,32,GSW,28,4,10.6,1.3,3.1,0.42,0.0,0.0,0.0,1.3,3.1,0.425,0.42,0.2,0.5,0.35700000000000004,1.9,1.2,3.1,0.4,0.4,0.6,0.8,2.3,2.8
149,256,Acie Law\lawac01,PG,26,GSW,40,0,15.8,2.0,4.2,0.467,0.2,0.8,0.2,1.8,3.4,0.526,0.485,1.0,1.4,0.759,0.2,1.1,1.3,1.8,0.7,0.0,0.8,1.3,5.1
150,260,David Lee\leeda02,PF,27,GSW,73,73,36.1,6.8,13.4,0.507,0.0,0.0,0.33299999999999996,6.8,13.4,0.508,0.508,2.9,3.7,0.787,3.0,6.8,9.8,3.2,1.0,0.4,2.3,2.9,16.5
151,262,Jeremy Lin\linje01,PG,22,GSW,29,0,9.8,1.0,2.5,0.389,0.0,0.2,0.2,0.9,2.3,0.40299999999999997,0.396,0.7,0.9,0.76,0.4,0.8,1.2,1.4,1.1,0.3,0.6,1.1,2.6
152,344,Vladimir Radmanovic\radmavl01,PF,30,GSW,74,6,15.8,1.9,4.3,0.431,0.9,2.3,0.405,0.9,2.0,0.462,0.541,0.4,0.5,0.882,0.9,2.0,2.9,1.1,0.6,0.6,0.8,2.1,5.1
153,399,Al Thornton\thornal01,PF,27,GSW,22,0,14.3,2.3,4.7,0.49,0.0,0.0,0.0,2.3,4.7,0.495,0.49,1.3,1.6,0.8290000000000001,0.5,2.1,2.6,0.5,0.3,0.1,0.9,1.8,6.0
154,405,Ekpe Udoh\udohek01,C,23,GSW,58,18,17.8,1.7,3.8,0.43700000000000006,0.0,0.0,,1.7,3.8,0.43700000000000006,0.43700000000000006,0.7,1.1,0.6559999999999999,1.4,1.7,3.1,0.7,0.4,1.5,0.8,2.5,4.1
155,441,Reggie Williams\willire02,SF,24,GSW,80,9,20.3,3.4,7.2,0.469,1.3,3.0,0.423,2.1,4.1,0.502,0.5579999999999999,1.3,1.7,0.746,0.6,2.1,2.7,1.5,0.4,0.0,0.7,1.6,9.2
156,447,Brandan Wright\wrighbr03,PF,23,GSW,21,1,9.3,1.8,3.0,0.603,0.0,0.0,,1.8,3.0,0.603,0.603,0.3,0.7,0.5,0.7,1.3,2.0,0.2,0.1,0.5,0.5,0.9,4.0
157,448,Dorell Wright\wrighdo01,SF,25,GSW,82,82,38.4,5.9,14.0,0.423,2.4,6.3,0.376,3.5,7.7,0.462,0.508,2.2,2.8,0.789,1.1,4.2,5.3,3.0,1.5,0.8,1.6,2.1,16.4
158,36,Shane Battier\battish01,SF,32,HOU,59,59,30.8,3.2,6.9,0.456,1.5,3.8,0.391,1.7,3.1,0.536,0.564,0.8,1.3,0.645,1.0,3.8,4.8,2.6,0.9,1.2,1.1,2.2,8.6
159,64,Aaron Brooks\brookaa01,PG,26,HOU,34,7,23.9,3.9,11.4,0.34600000000000003,1.4,5.0,0.284,2.5,6.4,0.39399999999999996,0.408,2.3,2.4,0.94,0.3,1.2,1.5,3.8,0.6,0.1,1.6,2.0,11.6
160,69,Chase Budinger\budinch01,SF,22,HOU,78,22,22.3,3.6,8.4,0.425,1.1,3.5,0.325,2.4,4.9,0.49700000000000005,0.493,1.5,1.8,0.855,0.7,2.9,3.6,1.6,0.5,0.2,0.9,1.5,9.8
161,79,DeMarre Carroll\carrode01,PF,24,HOU,5,0,2.2,0.0,0.6,0.0,0.0,0.0,,0.0,0.6,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
162,122,Goran Dragic\dragigo01,PG,24,HOU,22,3,17.2,2.7,5.7,0.47200000000000003,1.3,2.5,0.519,1.4,3.2,0.43700000000000006,0.584,1.1,1.6,0.667,0.5,2.0,2.5,2.5,0.6,0.2,1.0,1.6,7.7
163,190,Mike Harris\harrimi01,PF,27,HOU,4,0,4.0,0.8,1.5,0.5,0.0,0.0,,0.8,1.5,0.5,0.5,0.5,1.0,0.5,0.5,0.8,1.3,0.3,0.0,0.3,0.3,0.5,2.0
164,193,Chuck Hayes\hayesch01,C,27,HOU,74,63,28.1,3.3,6.3,0.527,0.0,0.0,0.0,3.3,6.2,0.529,0.527,1.3,1.9,0.662,3.0,5.1,8.1,2.7,1.1,0.7,1.2,2.7,7.9
165,205,Jordan Hill\hilljo01,C,23,HOU,72,11,15.6,2.4,4.9,0.491,0.0,0.0,0.0,2.4,4.9,0.494,0.491,0.8,1.2,0.706,1.8,2.5,4.3,0.4,0.2,0.7,0.9,2.2,5.6
166,231,Jared Jeffries\jeffrja01,PF,29,HOU,18,0,7.7,0.6,2.0,0.306,0.1,0.3,0.16699999999999998,0.6,1.7,0.33299999999999996,0.319,0.2,0.6,0.4,1.1,0.8,1.9,0.6,0.4,0.2,0.2,1.2,1.5
167,259,Courtney Lee\leeco01,SG,25,HOU,81,1,21.3,3.1,7.1,0.439,0.9,2.1,0.408,2.2,5.0,0.45299999999999996,0.501,1.2,1.5,0.792,0.6,2.0,2.6,1.2,0.7,0.2,0.8,1.3,8.3
168,267,Kyle Lowry\lowryky01,PG,24,HOU,75,71,34.2,4.6,10.8,0.426,1.7,4.6,0.376,2.9,6.2,0.46399999999999997,0.506,2.6,3.3,0.765,1.2,2.9,4.1,6.7,1.4,0.3,2.1,2.8,13.5
169,276,Kevin Martin\martike02,SG,27,HOU,80,80,32.5,6.9,15.8,0.436,2.2,5.7,0.38299999999999995,4.7,10.1,0.467,0.506,7.4,8.4,0.888,0.4,2.9,3.2,2.5,1.0,0.2,2.3,1.9,23.5
170,293,Brad Miller\millebr01,C,34,HOU,60,5,16.9,2.2,4.9,0.446,0.7,1.8,0.374,1.5,3.2,0.48700000000000004,0.514,1.3,1.6,0.83,0.7,3.0,3.7,2.4,0.5,0.4,0.9,1.6,6.4
171,297,Yao Ming*\mingya01,C,30,HOU,5,5,18.2,3.6,7.4,0.486,0.0,0.0,,3.6,7.4,0.486,0.486,3.0,3.2,0.938,1.4,4.0,5.4,0.8,0.0,1.6,1.4,2.6,10.2
172,325,Patrick Patterson\pattepa01,PF,21,HOU,52,6,16.7,2.9,5.1,0.5579999999999999,0.0,0.0,0.0,2.9,5.1,0.562,0.5579999999999999,0.6,0.8,0.7140000000000001,1.7,2.2,3.8,0.8,0.3,0.7,0.6,1.5,6.3
173,364,Luis Scola\scolalu01,PF,30,HOU,74,74,32.6,7.7,15.3,0.504,0.0,0.0,0.0,7.7,15.2,0.505,0.504,2.9,3.9,0.738,2.0,6.2,8.2,2.5,0.6,0.6,2.0,3.1,18.3
174,373,Ish Smith\smithis01,PG,22,HOU,28,3,11.8,1.1,3.0,0.386,0.1,0.3,0.375,1.0,2.7,0.387,0.40399999999999997,0.3,0.4,0.7,0.2,1.3,1.5,2.3,0.5,0.1,0.9,0.9,2.6
175,389,Jermaine Taylor\tayloje02,SG,24,HOU,8,0,9.6,2.0,4.0,0.5,0.3,0.6,0.4,1.8,3.4,0.519,0.531,0.6,0.8,0.833,0.1,1.0,1.1,0.3,0.3,0.3,0.8,0.5,4.9
176,394,Hasheem Thabeet\thabeha01,C,23,HOU,2,0,2.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.5,0.0
177,444,Terrence Williams\willite01,SG,23,HOU,11,0,7.6,1.3,3.8,0.33299999999999996,0.2,0.9,0.2,1.1,2.9,0.375,0.35700000000000004,0.8,1.0,0.818,0.1,1.3,1.4,0.6,0.4,0.0,0.7,0.4,3.5
178,92,Darren Collison\collida01,PG,23,IND,79,79,29.9,5.0,11.0,0.457,0.5,1.6,0.331,4.5,9.4,0.479,0.48100000000000004,2.6,2.9,0.871,0.5,2.3,2.8,5.1,1.1,0.2,2.5,1.4,13.2
179,126,Mike Dunleavy\dunlemi02,SG,30,IND,61,44,27.6,3.9,8.5,0.462,1.7,4.2,0.402,2.3,4.4,0.519,0.56,1.6,2.0,0.8,0.5,4.1,4.5,1.7,0.7,0.5,1.1,1.8,11.2
180,150,T.J. Ford\fordtj01,PG,27,IND,41,3,18.9,2.2,5.8,0.386,0.1,0.8,0.188,2.1,5.0,0.41700000000000004,0.39799999999999996,0.9,1.2,0.7290000000000001,0.4,1.6,2.0,3.4,0.9,0.2,1.5,1.7,5.4
181,151,Jeff Foster\fosteje01,C,34,IND,56,3,16.8,1.4,3.0,0.479,0.0,0.1,0.0,1.4,2.9,0.488,0.479,0.5,0.9,0.563,2.9,3.4,6.3,0.8,0.4,0.6,0.5,2.3,3.3
182,163,Paul George\georgpa01,SG,20,IND,61,19,20.7,2.9,6.5,0.45299999999999996,0.7,2.3,0.297,2.3,4.2,0.537,0.505,1.3,1.7,0.762,0.6,3.1,3.7,1.1,1.0,0.4,1.1,2.1,7.8
183,174,Danny Granger\grangda01,SF,27,IND,79,79,35.0,6.8,15.9,0.425,2.0,5.2,0.386,4.8,10.8,0.44299999999999995,0.48700000000000004,5.0,5.9,0.848,1.1,4.3,5.4,2.6,1.1,0.8,2.6,2.7,20.5
184,184,Tyler Hansbrough\hansbty01,PF,25,IND,70,29,21.9,4.1,8.8,0.465,0.0,0.0,0.0,4.1,8.7,0.466,0.465,2.8,3.6,0.779,2.1,3.2,5.2,0.6,0.5,0.2,1.1,2.3,11.0
185,200,Roy Hibbert\hibbero01,C,24,IND,81,80,27.7,5.1,11.0,0.461,0.0,0.0,0.0,5.1,10.9,0.46299999999999997,0.461,2.5,3.4,0.745,2.2,5.3,7.5,2.0,0.4,1.8,2.3,3.2,12.7
186,242,Dahntay Jones\jonesda02,SG,30,IND,45,2,13.1,2.2,4.8,0.467,0.3,0.9,0.359,1.9,3.9,0.491,0.5,1.5,2.0,0.767,0.1,1.4,1.4,0.7,0.4,0.2,0.7,1.6,6.3
187,245,Solomon Jones\jonesso01,C,26,IND,39,0,13.5,1.3,3.1,0.405,0.0,0.0,0.0,1.3,3.1,0.408,0.405,1.1,1.6,0.6609999999999999,1.2,1.7,2.9,0.8,0.3,0.6,0.9,2.4,3.6
188,287,Josh McRoberts\mcrobjo01,PF,23,IND,72,51,22.2,2.9,5.4,0.547,0.3,0.8,0.38299999999999995,2.6,4.5,0.5770000000000001,0.5760000000000001,1.2,1.7,0.7390000000000001,1.5,3.8,5.3,2.1,0.7,0.8,1.3,2.3,7.4
189,336,James Posey\poseyja01,SF,34,IND,49,0,17.1,1.7,4.9,0.336,1.4,4.3,0.316,0.3,0.6,0.483,0.475,0.2,0.3,0.733,0.2,2.8,3.0,0.7,0.5,0.1,0.5,2.1,4.9
190,339,A.J. Price\priceaj01,PG,24,IND,50,0,15.9,2.3,6.4,0.35600000000000004,0.8,3.0,0.275,1.5,3.4,0.42700000000000005,0.42,1.1,1.6,0.667,0.3,1.1,1.4,2.2,0.6,0.0,1.1,1.2,6.5
191,359,Brandon Rush\rushbr01,SG,25,IND,67,21,26.2,3.2,7.7,0.42100000000000004,1.4,3.3,0.41700000000000004,1.9,4.4,0.425,0.512,1.2,1.6,0.755,0.5,2.7,3.2,0.9,0.6,0.5,1.0,1.6,9.1
192,382,Lance Stephenson\stephla01,SG,20,IND,12,0,9.6,1.1,3.3,0.33299999999999996,0.0,0.4,0.0,1.1,2.8,0.382,0.33299999999999996,0.9,1.2,0.7859999999999999,0.1,1.4,1.5,1.8,0.3,0.0,1.3,1.2,3.1
193,11,Al-Farouq Aminu\aminual01,SF,20,LAC,81,14,17.9,2.0,5.0,0.39399999999999996,0.6,1.8,0.315,1.4,3.2,0.43700000000000006,0.45,1.1,1.5,0.773,0.9,2.4,3.3,0.7,0.7,0.3,1.3,1.5,5.6
194,50,Eric Bledsoe\bledser01,PG,21,LAC,81,25,22.7,2.5,6.0,0.424,0.4,1.4,0.276,2.1,4.6,0.47,0.457,1.2,1.6,0.7440000000000001,0.8,1.9,2.8,3.6,1.1,0.3,2.4,1.6,6.7
195,71,Rasual Butler\butlera01,SG,31,LAC,41,2,18.1,1.8,5.5,0.32299999999999995,1.0,3.1,0.326,0.8,2.4,0.32,0.41600000000000004,0.4,0.7,0.667,0.2,1.6,1.9,0.7,0.2,0.4,0.5,0.8,5.0
196,89,Jarron Collins\collija03,C,32,LAC,23,0,6.8,0.2,0.7,0.33299999999999996,0.0,0.0,,0.2,0.7,0.33299999999999996,0.33299999999999996,0.3,0.4,0.7,0.3,0.4,0.7,0.0,0.2,0.0,0.2,1.0,0.7
197,95,Brian Cook\cookbr01,PF,30,LAC,40,0,11.2,1.8,4.3,0.424,0.9,2.0,0.43,1.0,2.3,0.418,0.524,0.4,0.6,0.625,0.5,1.9,2.4,0.4,0.3,0.3,0.6,1.9,4.8
198,107,Baron Davis\davisba01,PG,31,LAC,43,35,29.5,5.0,12.0,0.41600000000000004,1.0,3.5,0.29600000000000004,3.9,8.4,0.466,0.45899999999999996,1.8,2.4,0.76,0.7,2.1,2.8,7.0,1.4,0.5,2.5,2.7,12.8
199,115,Ike Diogu\dioguik01,PF,27,LAC,36,0,13.1,2.3,4.1,0.561,0.0,0.0,,2.3,4.1,0.561,0.561,1.1,1.7,0.6609999999999999,1.1,2.1,3.2,0.1,0.1,0.1,0.6,2.0,5.8
200,152,Randy Foye\foyera01,SG,27,LAC,63,24,24.6,3.3,8.4,0.38799999999999996,1.1,3.4,0.327,2.1,5.0,0.43,0.455,2.1,2.4,0.893,0.2,1.4,1.6,2.7,0.7,0.3,1.5,1.9,9.8
201,167,Ryan Gomes\gomesry01,SF,28,LAC,76,62,27.6,2.7,6.6,0.41,0.9,2.8,0.341,1.8,3.9,0.45899999999999996,0.48100000000000004,0.8,1.1,0.718,0.8,2.5,3.3,1.6,0.8,0.2,0.7,2.1,7.2
202,170,Eric Gordon\gordoer01,SG,22,LAC,56,56,37.7,7.6,16.9,0.45,1.9,5.2,0.364,5.7,11.8,0.488,0.506,5.1,6.2,0.825,0.8,2.1,2.9,4.4,1.3,0.3,2.7,2.1,22.3
203,181,Blake Griffin\griffbl01,PF,21,LAC,82,82,38.0,8.5,16.8,0.506,0.1,0.3,0.292,8.4,16.5,0.51,0.508,5.4,8.5,0.642,3.3,8.8,12.1,3.8,0.8,0.5,2.7,3.1,22.5
204,246,DeAndre Jordan\jordade01,C,22,LAC,80,66,25.6,2.9,4.3,0.6859999999999999,0.0,0.0,0.0,2.9,4.3,0.688,0.6859999999999999,1.2,2.7,0.452,2.6,4.6,7.2,0.5,0.5,1.8,1.3,3.2,7.1
205,247,Chris Kaman\kamanch01,C,28,LAC,32,15,26.2,5.5,11.8,0.47100000000000003,0.0,0.0,,5.5,11.8,0.47100000000000003,0.47100000000000003,1.3,1.8,0.754,1.6,5.4,7.0,1.4,0.5,1.5,1.8,2.3,12.4
206,300,Jamario Moon\moonja01,SF,30,LAC,19,7,14.6,1.3,3.1,0.424,0.6,1.5,0.39299999999999996,0.7,1.6,0.452,0.517,0.3,0.3,0.833,0.5,2.0,2.5,0.4,0.2,0.3,0.3,1.4,3.5
207,372,Craig Smith\smithcr01,PF,27,LAC,48,0,12.2,2.2,3.9,0.5529999999999999,0.0,0.1,0.0,2.2,3.8,0.568,0.5529999999999999,1.0,1.4,0.735,0.9,1.5,2.4,0.6,0.3,0.1,0.7,1.8,5.4
208,420,Willie Warren\warrewi01,PG,21,LAC,19,0,7.1,0.7,1.8,0.371,0.3,0.8,0.33299999999999996,0.4,1.1,0.4,0.44299999999999995,0.3,0.4,0.75,0.1,0.6,0.6,1.4,0.3,0.0,0.4,0.8,1.9
209,440,Mo Williams\willima01,PG,28,LAC,22,22,32.9,5.1,12.2,0.42200000000000004,2.0,4.9,0.39799999999999996,3.2,7.3,0.43799999999999994,0.502,3.0,3.4,0.88,0.3,2.3,2.5,5.6,0.9,0.0,3.0,2.7,15.2
210,32,Matt Barnes\barnema02,SF,30,LAL,53,0,19.2,2.5,5.3,0.47,0.6,2.0,0.318,1.8,3.2,0.564,0.53,1.1,1.5,0.779,1.4,2.9,4.3,1.3,0.7,0.4,1.1,2.4,6.7
211,48,Steve Blake\blakest01,PG,30,LAL,79,0,20.0,1.4,3.9,0.359,0.9,2.4,0.37799999999999995,0.5,1.4,0.327,0.479,0.3,0.4,0.867,0.2,1.7,2.0,2.2,0.5,0.0,0.9,1.3,4.0
212,67,Shannon Brown\brownsh01,SG,25,LAL,82,0,19.1,3.3,7.8,0.425,0.9,2.6,0.349,2.4,5.3,0.462,0.48200000000000004,1.1,1.2,0.9109999999999999,0.4,1.5,1.9,1.2,0.8,0.2,0.9,1.5,8.7
213,68,Kobe Bryant\bryanko01,SG,32,LAL,82,82,33.9,9.0,20.0,0.451,1.4,4.3,0.32299999999999995,7.6,15.6,0.48700000000000004,0.48700000000000004,5.9,7.1,0.828,1.0,4.1,5.1,4.7,1.2,0.1,3.0,2.1,25.3
